Place,item_id,place_id
 Albania|Europe ,10171,52229
 Sudan|Central and South Asia ,10172,52230
 Ethiopia|Africa ,10173,52231
 Afghanistan|Central and South Asia ,10174,52232
" Iran, Islamic Republic of|Central and South Asia ",10175,52233
 Sudan|Central and South Asia ,10176,52234
 India|Central and South Asia ,10177,52235
 Pakistan|Central and South Asia ,10178,52236
 India|Central and South Asia ,10179,52237
 Zanzibar Urban/West ,10180,52238
 Al Madīnah ,10181,52239
 Iraq|Middle East and North Africa ,10182,52240
 Bahrain|Middle East and North Africa ,10186,52241
 Bahrain|Middle East and North Africa ,10187,52242
 Ethiopia|Africa ,10188,52243
 Iraq|Middle East and North Africa ,10190,52244
 Iraq|Middle East and North Africa ,10191,52245
 Iraq|Middle East and North Africa ,10193,52246
 Armenia|Middle East and North Africa ,10194,52247
 France|Middle East and North Africa ,10195,52248
 Syrian Arab Republic|Middle East and North Africa ,10196,52249
 United Kingdom of Great Britain and Northern Ireland|Middle East and North Africa ,10197,52250
 Iraq|Middle East and North Africa ,10199,52251
 Israel|Middle East and North Africa ,10200,52252
 Iraq|Middle East and North Africa ,10201,52253
 Uzbekistan|Europe ,10203,52254
 Uzbekistan,10204,52255
 Pakistan,10206,52256
 Kazakhstan|Central and South Asia ,10208,52257
 Mongolia|Europe ,10210,52258
 Pakistan,10211,52259
 Awdal|Africa ,10213,52260
 India|Central and South Asia ,10214,52261
" Iran, Islamic Republic of",10218,52262
 India|Central and South Asia ,10219,52263
 United Kingdom of Great Britain and Northern Ireland,10220,52264
 United Kingdom of Great Britain and Northern Ireland,10221,52265
 United Kingdom of Great Britain and Northern Ireland,10222,52266
" Iran, Islamic Republic of",10223,52267
 India|Central and South Asia ,10224,52268
 India|Central and South Asia ,10225,52269
 Qandahār ,10226,52270
" Iran, Islamic Republic of",10227,52271
 India|Central and South Asia ,10228,52272
 Ternopil's'ka Oblast ,10232,52273
 Kiev,10233,52274
 Kiev,10234,52275
 Bosnia and Herzegovina|Europe ,10236,52276
 Moldova|Europe ,10237,52277
 Ohrid,10238,52278
 Bosnia and Herzegovina|Europe ,10239,52279
 Democratic People's Republic of Korea|East Asia ,10240,52280
 Former Yugoslav Republic of Macedonia|Europe ,10241,52281
 Bosnia and Herzegovina|Europe ,10242,52282
 Bosnia and Herzegovina|Europe ,10245,52283
 Bosnia and Herzegovina|Europe ,10246,52284
 Bulgaria|Europe ,10247,52285
 Kyoto,10253,52286
 Gifu|East Asia ,10257,52287
 Kyoto,10263,52288
 Japan,10265,52289
 Zhejiang Province,10266,52290
 Japan,10268,52291
 Japan,10270,52292
 Japan,10272,52293
 Japan,10273,52294
 Tokyo,10275,52295
 Tokyo,10276,52296
 India|Central and South Asia ,10278,52297
" Iran, Islamic Republic of",10279,52298
 India|Central and South Asia ,10282,52299
 India|Central and South Asia ,10283,52300
 Uzbekistan,10284,52301
 Greece ,10287,52302
 East Macedonia and Thrace|Middle East and North Africa ,10288,52303
 Netherlands,10289,52304
 Austria|Europe ,10291,52305
 Netherlands,10294,52306
 Vienna|Europe ,10298,52307
 Mali|Africa ,10299,52308
 Macau,10300,52309
 Jakarta|Southeast Asia ,10304,52310
 South Sudan|Africa ,10305,52311
 Shandong Province ,10306,52312
 East Macedonia and Thrace|Europe ,10308,52313
 French Guiana|Latin America and the Caribbean ,10309,52314
 Greenland,10312,52315
 Panama|Middle East and North Africa ,10313,52316
 Valparaíso|Latin America and the Caribbean ,10316,52317
 Burkina Faso|Africa ,10317,52318
 Valparaíso|Latin America and the Caribbean ,10318,52319
 Sudan,10322,52320
 Democratic Republic of the Congo,10323,52321
 Italy|Europe ,10324,52322
 Madeira|Europe ,10325,52323
 Fiji|Oceania and the Pacific ,10330,52324
 Ghana|Africa ,10331,52325
 Nigeria,10332,52326
 Canary Islands,10333,52327
 Sulawesi Selatan,10335,52328
 France|Europe ,10337,52329
 Turkey,10338,52330
 France|Europe ,10339,52331
 Kalimantan Barat,10340,52332
 Timor Barat|Southeast Asia ,10342,52333
 Maluku|Southeast Asia ,10344,52334
 French Southern and Antarctic Territories ,10346,52335
 Cape Verde|Africa ,10347,52336
 Commonwealth of Northern Mariana Islands|Oceania and the Pacific ,10348,52337
 French Guiana,10350,52338
 Chad|Africa ,10351,52339
 Guangdong Province|Southeast Asia ,10355,52340
 French Polynesia|Europe ,10356,52341
 Syddanmark|Europe ,10358,52342
 Saint Pierre and Miquelon,10360,52343
 Damān and Diu|Central and South Asia ,10365,52344
 Denmark|Europe ,10366,52345
 Heilongjiang|East Asia ,10373,52346
 Morocco,10379,52347
 Rwanda|Africa ,10381,52348
 Togo,10382,52349
" Tanzania, United Republic of|Europe ",10383,52350
 Trentino-Alto Adige,10384,52351
 Hesse|Europe ,10385,52352
 Germany|Europe ,10386,52353
 Uzbekistan,10387,52354
" Iran, Islamic Republic of",10390,52355
 Italy|Europe ,10391,52356
 Tuscany,10392,52357
 Wisconsin ,10399,52358
 Saint Petersburg ,10401,52359
 Saint Petersburg ,10402,52360
 Saint Petersburg ,10403,52361
 Saint Petersburg ,10404,52362
 Saint Petersburg ,10405,52363
 Saint Petersburg ,10406,52364
 Saint Petersburg ,10407,52365
 Saint Petersburg ,10408,52366
 Pakistan|Middle East and North Africa ,11192,52367
 Russian Federation|Middle East and North Africa ,11237,52368
 Turkey,11240,52369
 Beijing|East Asia ,11244,52370
 India|Europe ,11245,52371
 Eritrea|Africa ,11246,52372
 Iraq|Middle East and North Africa ,11247,52373
 Eritrea|Africa ,11248,52374
" Iran, Islamic Republic of|Central and South Asia ",11249,52375
 Sudan|Middle East and North Africa ,11250,52376
 Bahrain|Middle East and North Africa ,11251,52377
 Egypt|Middle East and North Africa ,11252,52378
 Eritrea|Africa ,11253,52379
 Eritrea|Africa ,11254,52380
 Eritrea|Africa ,11255,52381
 Eritrea|Africa ,11256,52382
 Eritrea|Africa ,11257,52383
 Eritrea|Africa ,11258,52384
 Rostov Oblast ,11259,52385
 Ukraine ,11260,52386
 Saint Petersburg ,11261,52387
 Saint Petersburg ,11262,52388
 Moscow ,11263,52389
 Germany|Europe ,11266,52390
 Leningrad Oblast|Europe ,11269,52391
 Istanbul,11278,52392
 Turkey,11280,52393
 Iraq|Middle East and North Africa ,11282,52394
 Scotland|Middle East and North Africa ,11283,52395
 Turkey,11284,52396
 Lebanon,11286,52397
 Île-de-France ,11288,52398
 Baghdad ,11289,52399
 Beirut,11290,52400
 Istanbul,11293,52401
 Turkey,11294,52402
 Beirut,11295,52403
 Italy|Middle East and North Africa,11297,52404
 Beirut,11300,52405
 Beirut,11301,52406
 Beirut,11302,52407
 Turkey,11304,52408
 Colombia|Latin America and the Caribbean ,11316,52409
 United States of America,11317,52410
 Bahrain|Middle East and North Africa ,11320,52411
 Lebanon,11322,52412
 Spain|Middle East and North Africa ,11323,52413
 Egypt,11324,52414
 Cairo,11326,52415
 Damascus,11330,52416
 Andalucía,11332,52417
 England|Middle East and North Africa ,11341,52418
 Egypt|Middle East and North Africa ,11342,52419
" Iran, Islamic Republic of|Central and South Asia ",11343,52420
" Iran, Islamic Republic of|Central and South Asia ",11344,52421
 Pakistan,11346,52422
" Iran, Islamic Republic of|Central and South Asia ",11347,52423
" Iran, Islamic Republic of|Central and South Asia ",11348,52424
" Iran, Islamic Republic of|Central and South Asia ",11349,52425
 Kyrgyzstan|Central and South Asia ,11350,52426
 India|Central and South Asia ,11351,52427
 India|Central and South Asia ,11352,52428
" Iran, Islamic Republic of|Central and South Asia ",11353,52429
 Nūrestān,11355,52430
 England ,11357,52431
 Utrecht,11360,52432
 Rhineland Palatinate ,11361,52433
 Bavaria ,11362,52434
 Niederösterreich,11363,52435
 England,11364,52436
 Zuid-Holland ,11366,52437
 Istanbul,11367,52438
 Istanbul,11368,52439
 Gaziantep,11371,52440
 Baden-Württemberg ,11372,52441
 Rhineland Palatinate ,11373,52442
 North Rhine-Westphalia ,11376,52443
 Tigray,11377,52444
 Tigray,11378,52445
 Arkhangelsk Oblast ,11379,52446
" Iran, Islamic Republic of",11380,52447
 India|Central and South Asia ,11381,52448
 Pakistan,11383,52449
 India|Central and South Asia ,11384,52450
 India,11385,52451
 Afghanistan|Europe ,11388,52452
 Eritrea|Africa ,11396,52453
 India|Central and South Asia ,11397,52454
 Eritrea|Africa ,11398,52455
 Eritrea|Africa ,11399,52456
 Eritrea|Africa ,11400,52457
 Afghanistan|Central and South Asia ,11401,52458
 Afghanistan|Central and South Asia ,11402,52459
 Sudan|Central and South Asia ,11403,52460
 Eritrea|Africa ,11404,52461
 Eritrea|Africa ,11405,52462
 Eritrea|Africa ,11406,52463
 Sudan|Central and South Asia ,11407,52464
 Afghanistan|Central and South Asia ,11408,52465
" Iran, Islamic Republic of",11409,52466
" Iran, Islamic Republic of",11411,52467
 Canary Islands ,11412,52468
 Canary Islands ,11413,52469
 Flanders|Europe ,11414,52470
 Canary Islands,11415,52471
 Canary Islands,11416,52472
 Canary Islands ,11417,52473
 Canary Islands,11418,52474
 Canary Islands|Europe ,11419,52475
 Canary Islands ,11421,52476
 Canary Islands ,11422,52477
 Canary Islands,11423,52478
 Canary Islands ,11424,52479
 Canary Islands ,11425,52480
 Canary Islands ,11426,52481
 Canary Islands ,11427,52482
 Canary Islands ,11428,52483
 Canary Islands ,11429,52484
 Canary Islands ,11430,52485
 Canary Islands ,11431,52486
 Canary Islands ,11432,52487
 Canary Islands ,11433,52488
 Bavaria ,11809,52489
 Bavaria ,11810,52490
 Bavaria ,11811,52491
 Bavaria ,11812,52492
 Bavaria,11813,52493
 Baden-Württemberg ,11814,52494
 Bavaria,11815,52495
 Lower Saxony,11816,52496
 Bavaria ,11817,52497
 Bavaria ,11818,52498
 Salzburg,11819,52499
 Rhineland Palatinate ,11820,52500
 Bavaria ,11821,52501
 Rhineland Palatinate ,11822,52502
 Bavaria ,11823,52503
 Bavaria ,11824,52504
 Bavaria ,11825,52505
 Baden-Württemberg ,11826,52506
 Salzburg,11827,52507
 Salzburg,11828,52508
 Bavaria ,11829,52509
 Bavaria ,11830,52510
 Bavaria ,11831,52511
 Bavaria ,11832,52512
 Bavaria ,11833,52513
 Bavaria ,11834,52514
 Bavaria ,11835,52515
 North Rhine-Westphalia ,11836,52516
 Bavaria ,11837,52517
 Bavaria,11838,52518
 India|Central and South Asia ,11839,52519
 Pakistan,11841,52520
 India|Europe ,11843,52521
 Afghanistan ,11844,52522
 Kābul,11845,52523
 Alaska,11847,52524
 British Columbia|North America ,11848,52525
 British Columbia|North America ,11849,52526
 Alaska,11850,52527
 Alaska,11851,52528
 Alaska,11852,52529
 Alaska,11853,52530
 Alaska,11854,52531
 British Columbia|North America ,11855,52532
 Baja California|North America ,11856,52533
 British Columbia|North America ,11857,52534
 Arizona|North America ,11858,52535
 Alabama|North America ,11859,52536
 British Columbia|North America ,11860,52537
 Idaho|North America ,11861,52538
 British Columbia|North America ,11862,52539
 Arizona|North America ,11863,52540
 Arizona|North America ,11864,52541
 Baja California|North America ,11865,52542
 Iowa|North America ,11866,52543
 Anhui Province ,11869,52544
 Tibet,11872,52545
 Shanghai,11875,52546
 Henan Province ,11879,52547
 Anhui Province ,11880,52548
 Shaanxi Province,11885,52549
 Portugal|Europe ,11887,52550
 Beijing ,11889,52551
 Beijing ,11895,52552
 Beijing ,11896,52553
 Beijing ,11897,52554
 Shaanxi Province,11900,52555
 Sichuan Province,11903,52556
 Shandong Province,11904,52557
 Zhejiang Province|East Asia ,11907,52558
 Maryland ,11933,52559
 La Paz,11934,52560
 Hokkaido|Europe ,11935,52561
 Valle del Cauca ,11937,52562
 Cuba|North America ,11938,52563
 New York ,11944,52564
 District of Columbia ,11946,52565
 District of Columbia ,11948,52566
 Japan|Europe ,11949,52567
 Tokyo ,11950,52568
 United States of America,11951,52569
 Goa,11953,52570
 New Brunswick|North America ,11955,52571
 Saint David ,11956,52572
 Japan|Europe ,11957,52573
 New York ,11960,52574
 Tombouctou,11961,52575
 Tombouctou,11962,52576
 Khabarovsk Krai ,11964,52577
 Arkhangelsk Oblast,11965,52578
 New York ,11966,52579
 Tombouctou,11967,52580
 Astrakhan Oblast,11969,52581
 Hungary,11971,52582
 United States of America,11972,52583
 Rio de Janeiro ,11974,52584
 Beijing ,11975,52585
 Turkey,11978,52586
 Chile,11983,52587
 Liaoning Province|East Asia ,11985,52588
 Nicaragua,11988,52589
 Jordan|Middle East and North Africa ,11989,52590
 Kirov Oblast ,11991,52591
 Vologda Oblast,11992,52592
 United States of America,11993,52593
 Vologda Oblast,11995,52594
 Galápagos,11996,52595
" Buryatia, Republic of|Europe ",11997,52596
 Ukraine,11998,52597
 Republic of Korea,11999,52598
 Chukotka Autonomous Okrug|Europe ,12000,52599
 Espírito Santo ,12002,52600
 Espírito Santo ,12003,52601
 Hokkaido,12004,52602
 Paraguay,12005,52603
 New Mexico,12007,52604
 California ,12010,52605
 Vologda Oblast ,12012,52606
 Dnipropetrovs'ka Oblast,12014,52607
 Sakha (Yakutiya) Republic,12015,52608
 New York ,12016,52609
 Krasnoyarsk Krai,12018,52610
 Cuba|Latin America and the Caribbean ,12019,52611
 Azerbaijan|Middle East and North Africa ,12020,52612
 Alaska,12021,52613
 Bosnia and Herzegovina|Europe ,12022,52614
 United States of America ,12023,52615
" Buryatia, Republic of|Europe ",12025,52616
" Buryatia, Republic of|Europe ",12026,52617
 Irkutsk Oblast,12027,52618
 Irkutsk Oblast,12028,52619
" Buryatia, Republic of ",12032,52620
 Texcoco de Mora,12035,52621
 Pennsylvania ,12038,52622
 Maryland ,12039,52623
 Omsk Oblast ,12040,52624
" Buryatia, Republic of ",12045,52625
 United States of America ,12046,52626
 Russian Federation,12048,52627
 Amur Oblast|Europe ,12049,52628
 Chukotka Autonomous Okrug,12050,52629
 Irkutsk Oblast,12051,52630
 Mongolia|Europe ,12052,52631
" Buryatia, Republic of|Europe ",12053,52632
 Mongolia|Europe ,12054,52633
 Amur Oblast|Europe ,12055,52634
 Chukotka Autonomous Okrug|Europe ,12056,52635
" Buryatia, Republic of|Europe ",12057,52636
 Tyumen Oblast,12058,52637
 Irkutsk Oblast|Europe ,12059,52638
 Tyumen Oblast ,12062,52639
 United States of America ,12063,52640
 Jerusalem,12065,52641
 Minas Gerais,12066,52642
 Brazil|Latin America and the Caribbean ,12068,52643
 New York ,12070,52644
 Brazil|Latin America and the Caribbean ,12074,52645
 Costa Rica|Latin America and the Caribbean ,12075,52646
 Jordan|Middle East and North Africa ,12077,52647
 Sierra Leone,12078,52648
 Brazil|Latin America and the Caribbean ,12080,52649
 Chukotka Autonomous Okrug,12081,52650
 Arkhangelsk Oblast ,12083,52651
 Arkhangelsk Oblast ,12084,52652
 Minas Gerais,12085,52653
 New York ,12086,52654
 Alaska,12088,52655
 Vologda Oblast ,12089,52656
 Mexico|North America ,12090,52657
 Spain,12091,52658
 New York ,12092,52659
 French Guiana|Latin America and the Caribbean ,12093,52660
 Guangdong Province,12095,52661
 Rogaland,12097,52662
 Chile|Latin America and the Caribbean ,12099,52663
 Yunnan Province,12101,52664
 Yunnan Province,12102,52665
 Yunnan Province,12103,52666
 Yunnan Province,12104,52667
 Yunnan Province,12105,52668
 Yunnan Province,12106,52669
 Florida,12108,52670
 Tyumen Oblast|Europe ,12109,52671
 Amur Oblast|Europe ,12110,52672
 Rio de Janeiro ,12112,52673
 United States of America,12113,52674
 Rio de Janeiro ,12114,52675
 Biobío ,12115,52676
 Brazil|Latin America and the Caribbean ,12116,52677
 Distrito Federal ,12117,52678
 Novosibirsk Oblast,12120,52679
 Nebraska ,12121,52680
 Rio de Janeiro ,12122,52681
 Tyumen Oblast ,12123,52682
 Tombouctou,12126,52683
 Florida ,12129,52684
" Buryatia, Republic of|Europe ",12131,52685
 Ukraine,12132,52686
 North Carolina ,12133,52687
 California ,12134,52688
 Taiwan,12135,52689
 Jordan|Middle East and North Africa ,12137,52690
 Brazil,12138,52691
 Manila ,12140,52692
 Massachusetts ,12141,52693
 India|Central and South Asia ,12144,52694
 United States of America ,12145,52695
 Bahia ,12146,52696
 Venezuela (Bolivarian Republic of),12147,52697
 District of Columbia ,12149,52698
 Rio de Janeiro ,12150,52699
 Quebec,12151,52700
 Gjirokastër ,12152,52701
 Yunnan Province,12155,52702
 Mozambique,12161,52703
 Buenos Aires|Latin America and the Caribbean ,12162,52704
 Buenos Aires,12165,52705
 Buenos Aires,12166,52706
 Artvin Province ,12168,52707
 Artvin Province ,12169,52708
 Artvin Province ,12170,52709
 Germany|Europe ,12174,52710
 Germany,12175,52711
 Germany,12176,52712
 Germany|Europe ,12177,52713
 Vitsyebskaya Voblasts ,12182,52714
 Vitsyebskaya Voblasts ,12183,52715
 Vitsyebskaya Voblasts ,12184,52716
 Vitsyebskaya Voblasts ,12187,52717
 Vitsyebskaya Voblasts ,12188,52718
 Vitsyebskaya Voblasts ,12190,52719
 Gabrovo,12191,52720
 Trakai,12192,52721
 Žemaitija,12193,52722
 Kaunas,12194,52723
 France ,12196,52724
 Žemaitija,12197,52725
 Madagascar|Africa ,12198,52726
 Indonesia|Southeast Asia ,12199,52727
 Gabrovo,12203,52728
 New Brunswick|North America ,12207,52729
 Quebec ,12210,52730
 Žemaitija,12211,52731
 Ontario|North America ,12212,52732
 Henan Province ,12216,52733
 Saatli,12228,52734
 Mugan Steppe ,12229,52735
 Mugan Steppe,12230,52736
 Mugan Steppe,12231,52737
 Mugan Steppe,12232,52738
 Mugan Steppe ,12233,52739
 Trakai,12234,52740
 Kaunas,12235,52741
 Lao People's Democratic Republic|Southeast Asia ,12236,52742
 Myanmar|Southeast Asia ,12237,52743
 Lao People's Democratic Republic|Southeast Asia ,12238,52744
 Jiangsu Province,12239,52745
 China ,12243,52746
 Burundi|Africa ,12245,52747
 Sudan|Africa ,12247,52748
 Rijeka,12248,52749
 Rijeka,12249,52750
 Opatija,12250,52751
 Rijeka,12251,52752
 Žemaitija,12252,52753
 Ukmergė,12253,52754
 Žemaitija,12254,52755
 Havana ,12255,52756
 Havana ,12256,52757
 Havana ,12257,52758
 Haiti,12260,52759
 Dominican Republic|Latin America and the Caribbean ,12261,52760
 Guayas ,12262,52761
 Baghdad ,12263,52762
 Russian Federation,12264,52763
 Ukmergė,12265,52764
 Žemaitija,12266,52765
 Žemaitija,12267,52766
 Commonwealth of Northern Mariana Islands|Oceania and the Pacific ,12268,52767
 Kosrae,12269,52768
 Žemaitija,12270,52769
 Russian Federation,12272,52770
 Île-de-France ,12273,52771
 France ,12274,52772
 Lourdes,12275,52773
 Lourdes,12276,52774
 Lourdes,12277,52775
 Tyumen Oblast ,12281,52776
 Chakva,12282,52777
 Chakva,12283,52778
 Chakva,12284,52779
 Chakva,12285,52780
 Abkhazia ,12286,52781
 Switzerland,12290,52782
 Izabal ,12296,52783
 Guyana|Oceania and the Pacific ,12298,52784
 Panevėžys ,12306,52785
 Bhutan|Central and South Asia ,12307,52786
 Žemaitija,12308,52787
 Uttar Pradesh ,12309,52788
 Žemaitija,12313,52789
 Spain|Southeast Asia ,12314,52790
 Java,12315,52791
 Java,12316,52792
 Yogyakarta,12317,52793
 Java,12318,52794
 Syrian Arab Republic,12319,52795
 Western,12321,52796
 Sacatepéquez,12324,52797
 Guerrero ,12325,52798
 Veneto ,12327,52799
 Veneto ,12328,52800
 Germany|Europe ,12330,52801
 Frankfurt am Main,12333,52802
 Stockholm County ,12334,52803
 Amman ,12336,52804
 Amman ,12337,52805
 Amman ,12338,52806
 Amman ,12339,52807
 Qaraghandy Oblast ,12340,52808
 Qaraghandy Oblast ,12341,52809
 Qaraghandy Oblast ,12342,52810
 Qaraghandy Oblast ,12343,52811
 Sverdlovsk Oblast ,12344,52812
 Qaraghandy Oblast ,12345,52813
 Sverdlovsk Oblast ,12346,52814
 Qaraghandy Oblast ,12347,52815
 France ,12352,52816
 Seoul,12353,52817
 Veracruz ,12354,52818
 Daugavpils,12355,52819
 Daugavpils,12356,52820
 Daugavpils,12357,52821
 Daugavpils,12358,52822
 Russian Federation,12359,52823
 Beirut,12360,52824
 Vilnius,12366,52825
 Baghdad ,12367,52826
 Solomon Islands,12368,52827
 Nauru,12370,52828
 Distrito Federal ,12372,52829
 Oaxaca ,12373,52830
 Arkhangelsk Oblast ,12374,52831
 Indonesia|Southeast Asia ,12375,52832
" Buryatia, Republic of|Europe ",12376,52833
 Tombouctou,12380,52834
 Tombouctou,12381,52835
 Tombouctou,12382,52836
 United Kingdom of Great Britain and Northern Ireland|Oceania and the Pacific ,12383,52837
 United States of America,12384,52838
" Iran, Islamic Republic of|Central and South Asia ",12388,52839
 Pakistan,12389,52840
 Hebei Province|East Asia ,12390,52841
 Indonesia|Southeast Asia ,12391,52842
 Mauritania|Middle East and North Africa ,12393,52843
 Russian Federation,12396,52844
 Manila ,12404,52845
 Arequipa,12406,52846
 Lima ,12407,52847
 Rotorua,12409,52848
" Karelia, Republic of ",12412,52849
 United States of America,12414,52850
 Arkhangelsk Oblast ,12415,52851
 Puebla ,12416,52852
 Distrito Federal ,12417,52853
 Russian Federation ,12418,52854
 Vologda Oblast,12422,52855
 Mazowieckie ,12423,52856
 Rio de Janeiro,12424,52857
 Lima ,12425,52858
 Tangier,12426,52859
 Kyrgyzstan|Central and South Asia ,12427,52860
 France|Europe ,12428,52861
 Distrito Federal ,12430,52862
 Chiapas,12432,52863
 Tyumen Oblast ,12434,52864
 Sweden,12435,52865
 Lao People's Democratic Republic|Southeast Asia ,12436,52866
 England ,12439,52867
 Uruguay,12440,52868
 Tyumen Oblast ,12442,52869
 Tyumen Oblast ,12443,52870
 Tyumen Oblast ,12444,52871
 Tyumen Oblast ,12445,52872
 South Africa,12446,52873
 Dakar,12447,52874
 Perm Krai ,12448,52875
 Nîmes|Europe ,12449,52876
 Tunis,12450,52877
 Dar es Salaam,12452,52878
 Perm Krai ,12453,52879
 Perm Krai ,12456,52880
 Kimberley,12457,52881
 Thanh Pho-Ho Chi Minh ,12458,52882
 Dar es Salaam,12459,52883
 Zanzibar Urban/West ,12460,52884
 Zimbabwe,12462,52885
 Bulawayo,12463,52886
 Matabeleland North,12465,52887
 Rio de Janeiro,12470,52888
 Makkah ,12471,52889
 Dar es Salaam,12474,52890
" Karelia, Republic of",12475,52891
 Western Cape,12476,52892
 Bulawayo,12478,52893
 Kwazulu-Natal ,12479,52894
 Thanh Pho-Ho Chi Minh ,12480,52895
 Thanh Pho-Ho Chi Minh ,12481,52896
 Istanbul,12482,52897
 United Kingdom of Great Britain and Northern Ireland|Middle East and North Africa ,12483,52898
 England ,12488,52899
 Caracas,12489,52900
 Istanbul,12492,52901
 Geneva,12493,52902
 Lucerne,12494,52903
 Istanbul,12495,52904
 France ,12499,52905
 Rhineland Palatinate ,12501,52906
 Sughd ,12503,52907
 Tajikistan ,12504,52908
 Mary ,12506,52909
 Mary ,12507,52910
 Farab,12508,52911
 Buxoro Viloyati ,12509,52912
 Crimea ,12514,52913
 Crimea,12515,52914
 Samarqand Viloyati ,12517,52915
 Samarqand Viloyati ,12518,52916
 Samarqand Viloyati ,12519,52917
 Samarqand Viloyati ,12520,52918
 Samarqand Viloyati ,12521,52919
 Samarqand Viloyati ,12522,52920
 Samarqand Viloyati ,12523,52921
 Samarqand Viloyati ,12524,52922
 Samarqand Viloyati ,12525,52923
 Samarqand Viloyati ,12526,52924
 Grenada|North America ,12531,52925
 England ,12533,52926
 Scotland,12534,52927
 San Marino,12535,52928
 Saint John,12536,52929
 Brazil|Latin America and the Caribbean ,12538,52930
 South Africa|Africa ,12540,52931
 Gambia|Africa ,12543,52932
 Chad ,12544,52933
 France ,12546,52934
 Perm Krai ,12547,52935
 Slovakia|North America ,12549,52936
 St. John,12551,52937
 Ethiopia|Africa ,12554,52938
 Senegal,12555,52939
 France,12557,52940
 Costa Rica|Latin America and the Caribbean ,12559,52941
 Tétouan,12561,52942
 Perm Krai ,12564,52943
 India|Central and South Asia ,12567,52944
 Russian Federation|Europe ,12568,52945
 Jajce,12571,52946
 Ogun ,12572,52947
 Sør-Trøndelag ,12573,52948
 Tétouan,12576,52949
 Barbados|Latin America and the Caribbean ,12577,52950
 Cetinje,12579,52951
 France|Europe ,12580,52952
 Carniola,12581,52953
 Kenya|Africa ,12582,52954
 Togo,12585,52955
 Tétouan,12586,52956
 Tétouan,12589,52957
 American Samoa|Oceania and the Pacific ,12592,52958
 Perm Krai ,12598,52959
 Alaska,12599,52960
 Tyumen Oblast,12603,52961
 Irkutsk Oblast,12604,52962
 Poland|Europe ,12605,52963
 Poland|Europe ,12607,52964
 Poland,12608,52965
 Lithuania,12609,52966
 Lithuania|Europe ,12612,52967
 Sakha (Yakutiya) Republic,12613,52968
 Russian Federation ,12619,52969
" Karelia, Republic of",12621,52970
 Saint Petersburg ,12622,52971
 Latvia,12624,52972
 Kursk Oblast|Europe ,12628,52973
 Ukraine,12629,52974
 Voronezh Oblast,12631,52975
 Vladimir Oblast,12633,52976
 Penza Oblast,12634,52977
 Kirov Oblast,12635,52978
 Orenburg Oblast,12636,52979
 Vologda Oblast,12637,52980
 Ryazan Oblast,12638,52981
 Kaluga Oblast,12639,52982
 Oryol Oblast,12640,52983
 Samara Oblast,12641,52984
 Saratov Oblast,12642,52985
" Tatarstan, Republic of",12643,52986
 Nizhny Novgorod Oblast,12644,52987
 Kostroma Oblast,12645,52988
 Krasnodar Krai,12646,52989
 Yaroslavl Oblast,12647,52990
 Stavropol Krai,12648,52991
 Georgia,12649,52992
 Armenia|Middle East and North Africa ,12652,52993
" Dagestan, Republic of|Middle East and North Africa ",12653,52994
 Smolensk Oblast,12654,52995
 Novgorod Oblast,12657,52996
 Pskov Oblast,12658,52997
 Tver Oblast,12661,52998
 Ulyanovsk Oblast,12662,52999
 Tambov Oblast,12663,53000
 Tula Oblast,12664,53001
 Moscow Oblast,12665,53002
 Perm Krai,12666,53003
 Tomsk Oblast,12667,53004
 Taiwan ,12668,53005
 Bahia|Latin America and the Caribbean ,12670,53006
 Rio de Janeiro ,12672,53007
 Brazil ,12673,53008
 Rio de Janeiro ,12674,53009
 Brazil|Latin America and the Caribbean ,12676,53010
 Rio de Janeiro|Latin America and the Caribbean ,12677,53011
 Pará,12679,53012
 São Paulo ,12681,53013
 São Paulo,12682,53014
 São Paulo ,12683,53015
 Indonesia,12684,53016
 Minas Gerais,12685,53017
 Perm Krai ,12686,53018
 Pará,12687,53019
 Amapá ,12688,53020
 Rio de Janeiro ,12689,53021
 Rio de Janeiro ,12691,53022
 Mato Grosso ,12692,53023
 Bahia,12693,53024
 Bahia,12694,53025
 Minas Gerais,12695,53026
 Maranhão ,12696,53027
 Perm Krai ,12700,53028
 Bahia,12701,53029
 Mato Grosso,12702,53030
 Luanda,12703,53031
 Minas Gerais,12705,53032
 Uruguay,12706,53033
 Portugal,12709,53034
 Perm Krai,12710,53035
 Malacca,12714,53036
 Rio de Janeiro,12715,53037
 Pará,12716,53038
 Australia|Southeast Asia ,12718,53039
 Pernambuco,12719,53040
 Portugal,12721,53041
 Chaul|Europe ,12722,53042
 Perm Krai,12724,53043
 Perm Krai,12728,53044
 Perm Krai,12730,53045
 Bolivia|Latin America and the Caribbean ,12731,53046
 Flanders ,12732,53047
 French Guiana|Latin America and the Caribbean ,12733,53048
 Bahia|Latin America and the Caribbean ,12734,53049
 Netherlands|Southeast Asia ,12735,53050
 Wallonia ,12737,53051
 Perm Krai,12738,53052
 Cuba|Latin America and the Caribbean ,12741,53053
 Brazil,12742,53054
 Perm Krai,12743,53055
 Rio de Janeiro ,12744,53056
 Spain,12746,53057
 Bahia,12747,53058
 French Guiana ,12750,53059
 Norway|Europe ,12752,53060
 Benguela,12753,53061
 Netherlands,12754,53062
 Perm Krai ,12755,53063
 Estonia|Europe ,12756,53064
 Perm Krai,12757,53065
 Île-de-France ,12758,53066
